"@timestamp","@version","_id","_index","_score","_type","agent.ephemeral_id","agent.hostname","agent.id","agent.type","agent.version","ecs.version","event.dataset","event.module","event.timezone","fileset.name","host.architecture","host.containerized","host.hostname","host.id","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.platform","host.os.version","input.type","log.file.path","log.offset","service.type","system.syslog.hostname","system.syslog.message","system.syslog.pid","system.syslog.program","system.syslog.timestamp","system.syslog.timestamp_tz",tags,"td.client-decoy","td.client_addr","td.client_geoip.city_name","td.client_geoip.continent_code","td.client_geoip.country_code2","td.client_geoip.country_code3","td.client_geoip.country_name","td.client_geoip.dma_code","td.client_geoip.ip","td.client_geoip.latitude","td.client_geoip.location.lat","td.client_geoip.location.lon","td.client_geoip.longitude","td.client_geoip.postal_code","td.client_geoip.region_code","td.client_geoip.region_name","td.client_geoip.timezone","td.core","td.decoy_hostname","td.decoy_port","td.detector_addr","td.detector_geoip.city_name","td.detector_geoip.continent_code","td.detector_geoip.country_code2","td.detector_geoip.country_code3","td.detector_geoip.country_name","td.detector_geoip.dma_code","td.detector_geoip.ip","td.detector_geoip.latitude","td.detector_geoip.location.lat","td.detector_geoip.location.lon","td.detector_geoip.longitude","td.detector_geoip.postal_code","td.detector_geoip.region_code","td.detector_geoip.region_name","td.detector_geoip.timezone","td.hostname-core","td.loglevel","timestamp_raw"
"May 19, 2020 @ 20:42:40.000",1,TcGsLnIBDk9DYwwEmfkm,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","433,070,239",system,motorllama,"May 19, 2020 16:42:40.492053 (Core 3) INFO: faileddecoy 95.47.57.56 webhosting7.itservices.msu.edu 35.8.12.96:443",7332,tapdance,"May 19 16:42:40","May 19 16:42:40 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.56:35.8.12.96","95.47.57.56",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.56","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",3,"webhosting7.itservices.msu.edu",443,"35.8.12.96","East Lansing",NA,US,US,"United States",551,"35.8.12.96","42.731","42.731","-84.485","-84.485",48824,MI,Michigan,"America/Detroit","motorllama:3",INFO,"May 19, 2020 16:42:40.492053"
"May 19, 2020 @ 20:42:40.000",1,U8GsLnIBDk9DYwwEmfkn,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","433,071,662",system,motorllama,"May 19, 2020 16:42:40.760048 (Core 0) INFO: faileddecoy 95.47.57.124 pccs-cuc1.pccsmail.net 206.57.199.43:443",7332,tapdance,"May 19 16:42:40","May 19 16:42:40 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.124:206.57.199.43","95.47.57.124",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.124","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",0,"pccs-cuc1.pccsmail.net",443,"206.57.199.43",Canton,NA,US,US,"United States",505,"206.57.199.43","42.289","42.289","-83.464","-83.464",48188,MI,Michigan,"America/Detroit","motorllama:0",INFO,"May 19, 2020 16:42:40.760048"
"May 19, 2020 @ 20:42:37.000",1,ocGsLnIBDk9DYwwEjfhe,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","433,038,059",system,motorllama,"May 19, 2020 16:42:37.467560 (Core 2) INFO: faileddecoy 5.218.55.210 lter.kbs.msu.edu 192.108.188.238:443",7332,tapdance,"May 19 16:42:37","May 19 16:42:37 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.218.55.210:192.108.188.238","5.218.55.210",,AS,IR,IR,Iran,,"5.218.55.210","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",2,"lter.kbs.msu.edu",443,"192.108.188.238",,NA,US,US,"United States",,"192.108.188.238","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:2",INFO,"May 19, 2020 16:42:37.467560"
"May 19, 2020 @ 20:42:37.000",1,oMGsLnIBDk9DYwwEjfhe,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","433,038,208",system,motorllama,"May 19, 2020 16:42:37.467564 (Core 2) INFO: faileddecoy 5.218.55.210 acc.collectief.vgz.nl 141.193.178.93:443",7332,tapdance,"May 19 16:42:37","May 19 16:42:37 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.218.55.210:141.193.178.93","5.218.55.210",,AS,IR,IR,Iran,,"5.218.55.210","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",2,"acc.collectief.vgz.nl",443,"141.193.178.93",,NA,US,US,"United States",,"141.193.178.93","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:2",INFO,"May 19, 2020 16:42:37.467564"
"May 19, 2020 @ 20:42:37.000",1,rsGsLnIBDk9DYwwEjfhi,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","433,038,361",system,motorllama,"May 19, 2020 16:42:37.467567 (Core 2) INFO: faileddecoy 5.218.55.210 childfindmichigan.org 198.111.152.220:443",7332,tapdance,"May 19 16:42:37","May 19 16:42:37 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.218.55.210:198.111.152.220","5.218.55.210",,AS,IR,IR,Iran,,"5.218.55.210","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",2,"childfindmichigan.org",443,"198.111.152.220","Mount Pleasant",NA,US,US,"United States",513,"198.111.152.220","43.606","43.606","-84.78","-84.78",48858,MI,Michigan,"America/Detroit","motorllama:2",INFO,"May 19, 2020 16:42:37.467567"
"May 19, 2020 @ 20:42:31.000",1,6MGsLnIBDk9DYwwEcvYN,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","432,991,023",system,motorllama,"May 19, 2020 16:42:31.127149 (Core 1) INFO: faileddecoy 95.47.57.122 myginutrition.com 141.211.4.206:443",7332,tapdance,"May 19 16:42:31","May 19 16:42:31 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.122:141.211.4.206","95.47.57.122",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.122","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",1,"myginutrition.com",443,"141.211.4.206","Ann Arbor",NA,US,US,"United States",505,"141.211.4.206","42.307","42.307","-83.706","-83.706",48105,MI,Michigan,"America/Detroit","motorllama:1",INFO,"May 19, 2020 16:42:31.127149"
"May 19, 2020 @ 20:42:29.000",1,y8GsLnIBDk9DYwwEbvYh,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","432,968,243",system,motorllama,"May 19, 2020 16:42:29.440241 (Core 1) INFO: faileddecoy 95.47.57.88 mbg.gardencityschools.com 206.57.223.8:443",7332,tapdance,"May 19 16:42:29","May 19 16:42:29 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.88:206.57.223.8","95.47.57.88",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.88","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",1,"mbg.gardencityschools.com",443,"206.57.223.8","Garden City",NA,US,US,"United States",505,"206.57.223.8","42.332","42.332","-83.342","-83.342",48135,MI,Michigan,"America/Detroit","motorllama:1",INFO,"May 19, 2020 16:42:29.440241"
"May 19, 2020 @ 20:42:29.000",1,ysGsLnIBDk9DYwwEbvYh,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","432,968,397",system,motorllama,"May 19, 2020 16:42:29.440247 (Core 1) INFO: faileddecoy 95.47.57.88 www.cpiconnections.com 199.16.184.122:443",7332,tapdance,"May 19 16:42:29","May 19 16:42:29 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.88:199.16.184.122","95.47.57.88",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.88","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",1,"www.cpiconnections.com",443,"199.16.184.122",,NA,US,US,"United States",,"199.16.184.122","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:1",INFO,"May 19, 2020 16:42:29.440247"
"May 19, 2020 @ 20:42:26.000",1,C8GsLnIBDk9DYwwEYvZf,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","432,943,489",system,motorllama,"May 19, 2020 16:42:26.381702 (Core 3) INFO: faileddecoy 95.85.105.96 www.dsc.umich.edu 141.211.3.4:443",7332,tapdance,"May 19 16:42:26","May 19 16:42:26 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.85.105.96:141.211.3.4","95.85.105.96",Atamyrat,AS,TM,TM,Turkmenistan,,"95.85.105.96","37.836","37.836","65.211","65.211",,L,Lebap,"Asia/Ashgabat",3,"www.dsc.umich.edu",443,"141.211.3.4","Ann Arbor",NA,US,US,"United States",505,"141.211.3.4","42.307","42.307","-83.706","-83.706",48105,MI,Michigan,"America/Detroit","motorllama:3",INFO,"May 19, 2020 16:42:26.381702"
"May 19, 2020 @ 20:42:26.000",1,DMGsLnIBDk9DYwwEYvZf,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","432,943,792",system,motorllama,"May 19, 2020 16:42:26.381710 (Core 3) INFO: faileddecoy 95.85.105.96 www.webhosting5.itservices.msu.edu 35.8.12.65:443",7332,tapdance,"May 19 16:42:26","May 19 16:42:26 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.85.105.96:35.8.12.65","95.85.105.96",Atamyrat,AS,TM,TM,Turkmenistan,,"95.85.105.96","37.836","37.836","65.211","65.211",,L,Lebap,"Asia/Ashgabat",3,"www.webhosting5.itservices.msu.edu",443,"35.8.12.65","East Lansing",NA,US,US,"United States",551,"35.8.12.65","42.731","42.731","-84.485","-84.485",48824,MI,Michigan,"America/Detroit","motorllama:3",INFO,"May 19, 2020 16:42:26.381710"
"May 19, 2020 @ 20:42:26.000",1,HMGsLnIBDk9DYwwEYvZn,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","432,943,344",system,motorllama,"May 19, 2020 16:42:26.381698 (Core 3) INFO: faileddecoy 95.85.105.96 vpn.umcu.org 198.111.188.208:443",7332,tapdance,"May 19 16:42:26","May 19 16:42:26 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.85.105.96:198.111.188.208","95.85.105.96",Atamyrat,AS,TM,TM,Turkmenistan,,"95.85.105.96","37.836","37.836","65.211","65.211",,L,Lebap,"Asia/Ashgabat",3,"vpn.umcu.org",443,"198.111.188.208","Ann Arbor",NA,US,US,"United States",505,"198.111.188.208","42.271","42.271","-83.727","-83.727",48104,MI,Michigan,"America/Detroit","motorllama:3",INFO,"May 19, 2020 16:42:26.381698"
"May 19, 2020 @ 20:42:26.000",1,DsGsLnIBDk9DYwwEYvZg,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","432,943,188",system,motorllama,"May 19, 2020 16:42:26.381692 (Core 3) INFO: faileddecoy 95.85.105.96 cyv.miserver.it.umich.edu 141.211.4.149:443",7332,tapdance,"May 19 16:42:26","May 19 16:42:26 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.85.105.96:141.211.4.149","95.85.105.96",Atamyrat,AS,TM,TM,Turkmenistan,,"95.85.105.96","37.836","37.836","65.211","65.211",,L,Lebap,"Asia/Ashgabat",3,"cyv.miserver.it.umich.edu",443,"141.211.4.149","Ann Arbor",NA,US,US,"United States",505,"141.211.4.149","42.307","42.307","-83.706","-83.706",48105,MI,Michigan,"America/Detroit","motorllama:3",INFO,"May 19, 2020 16:42:26.381692"
"May 19, 2020 @ 20:42:26.000",1,GcGsLnIBDk9DYwwEYvZn,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","432,943,635",system,motorllama,"May 19, 2020 16:42:26.381706 (Core 3) INFO: faileddecoy 95.85.105.96 www.akamaihd-staging.net 192.122.184.198:443",7332,tapdance,"May 19 16:42:26","May 19 16:42:26 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.85.105.96:192.122.184.198","95.85.105.96",Atamyrat,AS,TM,TM,Turkmenistan,,"95.85.105.96","37.836","37.836","65.211","65.211",,L,Lebap,"Asia/Ashgabat",3,"www.akamaihd-staging.net",443,"192.122.184.198",,NA,US,US,"United States",,"192.122.184.198","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:3",INFO,"May 19, 2020 16:42:26.381706"
"May 19, 2020 @ 20:42:25.000",1,7sGsLnIBDk9DYwwEXvV9,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","432,938,989",system,motorllama,"May 19, 2020 16:42:25.416438 (Core 0) INFO: faileddecoy 31.14.158.8 vdi-a-cs.campusad.msu.edu 35.12.4.31:443",7332,tapdance,"May 19 16:42:25","May 19 16:42:25 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","31.14.158.8:35.12.4.31","31.14.158.8",Mashhad,AS,IR,IR,Iran,,"31.14.158.8","36.297","36.297","59.606","59.606",,30,"Razavi Khorasan","Asia/Tehran",0,"vdi-a-cs.campusad.msu.edu",443,"35.12.4.31","East Lansing",NA,US,US,"United States",551,"35.12.4.31","42.731","42.731","-84.485","-84.485",48824,MI,Michigan,"America/Detroit","motorllama:0",INFO,"May 19, 2020 16:42:25.416438"
"May 19, 2020 @ 20:42:25.000",1,8MGsLnIBDk9DYwwEXvV9,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","432,938,837",system,motorllama,"May 19, 2020 16:42:25.416425 (Core 0) INFO: faileddecoy 31.14.158.8 vdi-a-cs.campusad.msu.edu 35.12.4.31:443",7332,tapdance,"May 19 16:42:25","May 19 16:42:25 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","31.14.158.8:35.12.4.31","31.14.158.8",Mashhad,AS,IR,IR,Iran,,"31.14.158.8","36.297","36.297","59.606","59.606",,30,"Razavi Khorasan","Asia/Tehran",0,"vdi-a-cs.campusad.msu.edu",443,"35.12.4.31","East Lansing",NA,US,US,"United States",551,"35.12.4.31","42.731","42.731","-84.485","-84.485",48824,MI,Michigan,"America/Detroit","motorllama:0",INFO,"May 19, 2020 16:42:25.416425"
"May 19, 2020 @ 20:42:18.000",1,"F8GsLnIBDk9DYwwEQ_Qd","re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","432,861,361",system,motorllama,"May 19, 2020 16:42:18.515189 (Core 2) INFO: faileddecoy 95.47.57.9 visit.muskegonsheriff.com 207.74.55.113:443",7332,tapdance,"May 19 16:42:18","May 19 16:42:18 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.9:207.74.55.113","95.47.57.9",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.9","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",2,"visit.muskegonsheriff.com",443,"207.74.55.113",Muskegon,NA,US,US,"United States",563,"207.74.55.113","43.179","43.179","-86.199","-86.199",49444,MI,Michigan,"America/Detroit","motorllama:2",INFO,"May 19, 2020 16:42:18.515189"
"May 19, 2020 @ 20:42:17.000",1,"xMGsLnIBDk9DYwwEP_Ms","re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","432,855,030",system,motorllama,"May 19, 2020 16:42:17.380664 (Core 3) INFO: faileddecoy 5.211.52.243 bravo.sph.umich.edu 141.211.55.40:443",7332,tapdance,"May 19 16:42:17","May 19 16:42:17 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.211.52.243:141.211.55.40","5.211.52.243",,AS,IR,IR,Iran,,"5.211.52.243","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",3,"bravo.sph.umich.edu",443,"141.211.55.40","Ann Arbor",NA,US,US,"United States",505,"141.211.55.40","42.307","42.307","-83.706","-83.706",48105,MI,Michigan,"America/Detroit","motorllama:3",INFO,"May 19, 2020 16:42:17.380664"
"May 19, 2020 @ 20:42:17.000",1,"z8GsLnIBDk9DYwwEP_Mz","re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","432,855,334",system,motorllama,"May 19, 2020 16:42:17.380683 (Core 3) INFO: faileddecoy 5.211.52.243 autograder.io 141.212.114.97:443",7332,tapdance,"May 19 16:42:17","May 19 16:42:17 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.211.52.243:141.212.114.97","5.211.52.243",,AS,IR,IR,Iran,,"5.211.52.243","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",3,"autograder.io",443,"141.212.114.97","Ann Arbor",NA,US,US,"United States",505,"141.212.114.97","42.307","42.307","-83.706","-83.706",48105,MI,Michigan,"America/Detroit","motorllama:3",INFO,"May 19, 2020 16:42:17.380683"
"May 19, 2020 @ 20:42:17.000",1,"18GsLnIBDk9DYwwEP_M2","re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","432,856,400",system,motorllama,"May 19, 2020 16:42:17.453082 (Core 0) INFO: faileddecoy 95.47.57.36 *.lsi.umich.edu 141.211.182.111:443",7332,tapdance,"May 19 16:42:17","May 19 16:42:17 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.36:141.211.182.111","95.47.57.36",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.36","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",0,"*.lsi.umich.edu",443,"141.211.182.111","Ann Arbor",NA,US,US,"United States",505,"141.211.182.111","42.278","42.278","-83.741","-83.741",48109,MI,Michigan,"America/Detroit","motorllama:0",INFO,"May 19, 2020 16:42:17.453082"
"May 19, 2020 @ 20:42:17.000",1,"zcGsLnIBDk9DYwwEP_Mz","re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","432,855,180",system,motorllama,"May 19, 2020 16:42:17.380674 (Core 3) INFO: faileddecoy 5.211.52.243 activity.realtysouth.com 64.113.57.25:443",7332,tapdance,"May 19 16:42:17","May 19 16:42:17 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.211.52.243:64.113.57.25","5.211.52.243",,AS,IR,IR,Iran,,"5.211.52.243","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",3,"activity.realtysouth.com",443,"64.113.57.25",,NA,US,US,"United States",,"64.113.57.25","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:3",INFO,"May 19, 2020 16:42:17.380674"
